project_id,cluster,namespace,ingress,deploy_type,spinnaker_app,spinnaker_cluster,helm_release,helm_chart,helm_chart_artifact,evidence,hosts,source_repo
production-230322,cluster-production,accounts-auth,a3s-api-internal,spinnaker+helm-rdsm,,,,,,rdsm-style,a3s-api.production.rdops.systems,
production-230322,cluster-production,automation,automation-event-based-engine,spinnaker+helm-rails,automation-event-based-engine,ingress automation-event-based-engine,,,rails-0.5.4.tgz,rails-style,automation-event-based-engine.production.rdops.systems,
production-230322,cluster-production,automation,workflow-engine,manual,,,,,,lens/freelens,wengine-production.rdstation.com.br,
production-230322,cluster-production,connect,rd-albato,manual,,,,,,lens/freelens,albato.rdstation.com,
production-230322,cluster-production,connect,rd-albato-com-br,manual,,,,,,lens/freelens,albato.rdstation.com.br,
production-230322,cluster-production,connect,rd-albato-nuvemshop,manual,,,,,,lens/freelens,albato-nuvemshop.rdstation.com,
production-230322,cluster-production,connect,rd-albato-nuvemshop-com-br,manual,,,,,,lens/freelens,albato-nuvemshop.rdstation.com.br,
production-230322,cluster-production,connect,rd-albato-woocommerce,manual,,,,,,lens/freelens,albato-woocommerce.rdstation.com,
production-230322,cluster-production,connect,rd-albato-woocommerce-com-br,manual,,,,,,lens/freelens,albato-woocommerce.rdstation.com.br,
production-230322,cluster-production,connect,rdstation-albato-pipedrive-com,manual,,,,,,lens/freelens,albato-pipedrive.rdstation.com,
production-230322,cluster-production,connect,rdstation-albato-pipedrive-com-br,manual,,,,,,lens/freelens,albato-pipedrive.rdstation.com.br,
production-230322,cluster-production,connect,rdstation-albato-salesforce-com,manual,,,,,,lens/freelens,albato-salesforce.rdstation.com,
production-230322,cluster-production,connect,rdstation-albato-salesforce-com-br,manual,,,,,,lens/freelens,albato-salesforce.rdstation.com.br,
production-230322,cluster-production,connect,rdstation-albato-shopify-com,manual,,,,,,lens/freelens,albato-shopify.rdstation.com,
production-230322,cluster-production,connect,rdstation-albato-shopify-com-br,manual,,,,,,lens/freelens,albato-shopify.rdstation.com.br,
production-230322,cluster-production,connect,rdstation-albato-vtex-com,manual,,,,,,lens/freelens,albato-vtex.rdstation.com,
production-230322,cluster-production,connect,rdstation-albato-vtex-com-br,manual,,,,,,lens/freelens,albato-vtex.rdstation.com.br,
production-230322,cluster-production,connect,statuspage-rdstation,manual,,,,,,lens/freelens,status.rdstation.com.br,
production-230322,cluster-production,core,cdp-entities-consistency-checker,manual,,,,,,lens/freelens,cdp.rd.services,
production-230322,cluster-production,crm,kibana-crm,spinnaker+helm-rails,crm,ingress kibana-crm,,,eck-elasticsearch-0.3.0.tgz,rails-style,kibana-crm.production.rdops.systems,https://github.com/ResultadosDigitais/rds-crm
production-230322,cluster-production,moteam,galaga,spinnaker+manifesto,galaga,ingress galaga,,,,galaga,galaga.rdstation.com.br,
production-230322,cluster-production,leadgen,event-harbor,spinnaker+helm-rails,event-harbor,ingress event-harbor,,,go-app-0.6.0.tgz,rails-style,event-harbor.rdstation.com,
production-230322,cluster-production,olimpo,hefesto,spinnaker+manifesto,hefesto,ingress hefesto,,,,hefesto,hefesto.rdstation.com.br,
production-230322,cluster-production,olimpo,lead-vacuum,spinnaker+manifesto,lead-vacuum-worker,ingress lead-vacuum,,,,lead-vacuum-worker,lead-vacuum.rdstation.com.br,
production-230322,cluster-production,sauron,gyruss,spinnaker+manifesto,gyruss,ingress gyruss,,,external-secret-0.1.1.tgz,gyruss,event-api.rdstation.com.br,https://github.com/ResultadosDigitais/helm
production-230322,cluster-production,sauron,gyruss-cta-redirect,spinnaker+manifesto,gyruss,ingress gyruss-cta-redirect,,,external-secret-0.1.1.tgz,gyruss,cta-redirect.rdstation.com,https://github.com/ResultadosDigitais/helm
production-230322,cluster-production,sauron,gyruss-ingress-internal,spinnaker+manifesto,gyruss,ingress gyruss-ingress-internal,,,external-secret-0.1.1.tgz,gyruss,gyruss-internal.production.rdops.systems,https://github.com/ResultadosDigitais/helm
production-230322,cluster-production,sauron,gyruss-rdops-systems,spinnaker+manifesto,gyruss,ingress gyruss-rdops-systems,,,external-secret-0.1.1.tgz,gyruss,gyruss.rdops.systems,https://github.com/ResultadosDigitais/helm
production-230322,cluster-production,rdsm,rdsm-web,spinnaker+manifesto,rdsm,ingress rdsm-web,,,rdsm-${parameters.helm_version}.tgz,rdsm,app.rdstation.com.br,https://github.com/resultadosdigitais/rdstation
production-230322,cluster-production,kong,api-gateway-new-with-nginx,outros,,,,,,,*.rdstation.com.br|*.rdstation.com|*.rd.services|*.rdops.systems|*.production.rdops.systems,
production-230322,cluster-production,ingress-nginx,catch-all-deny-ingress,outros,,,,,,,,
production-230322,cluster-production,kong,kong-admin-ingress,manual,,,,,,lens/freelens,kong-admin-internal.production.rdops.systems,
production-230322,cluster-production,kong,kongadmin,helm-direto,,,,konga-1.0.0,,konga-1.0.0,konga-production.rdops.systems,
production-230322,cluster-production,pope,sidekiq-dashboard,spinnaker+manifesto,sidekiq-dashboard,ingress sidekiq-dashboard,,,,sidekiq-dashboard,sidekiq-production.rdops.systems,
production-230322,cluster-production,pope,sidekiq-dashboard-oauth,spinnaker+manifesto,sidekiq-dashboard,ingress sidekiq-dashboard-oauth,,,,sidekiq-dashboard,sidekiq-production.rdops.systems,
production-230322,cluster-production,core,rd-whatsapp-console,spinnaker+helm-rails,rd-whatsapp-console,ingress rd-whatsapp-console,,,rails-0.5.5.tgz,rails-style,rd-whatsapp-console.production.rdops.systems,
rd-accounts-prd-01,services-gke-usc1-accounts-prd-01,accounts-auth,a3s-api-internal,spinnaker+helm-rdsm,a3s,ingress a3s-api-internal,,,go-app-0.9.0.tgz,rdsm-style,a3s-api-accounts-prd.production.rdops.systems,https://github.com/resultadosdigitais/platform
rd-accounts-prd-01,services-gke-usc1-accounts-prd-01,accounts-auth,hydra-admin-api,spinnaker+helm-rails,hydra-api,ingress hydra-admin-api,,,go-app-0.7.0.tgz,rails-style,hydra-admin-api-internal.production.rdops.systems,https://github.com/resultadosdigitais/hydra-api
rd-accounts-prd-01,services-gke-usc1-accounts-prd-01,accounts-auth,hydra-api,spinnaker+helm-rails,hydra-api,ingress hydra-api,,,go-app-0.7.0.tgz,rails-style,hydra-api-internal.production.rdops.systems,https://github.com/resultadosdigitais/hydra-api
rd-accounts-prd-01,services-gke-usc1-accounts-prd-01,accounts-auth,platform-session-service,spinnaker+helm-rails,platform-session-service,ingress platform-session-service,,,rails-0.5.3.tgz,rails-style,platform-session-service.production.rdops.systems,
rd-accounts-prd-01,services-gke-usc1-accounts-prd-01,accounts-auth,rd-auth,spinnaker+helm-rails,rd-auth,ingress rd-auth,,,rails-0.5.3.tgz,rails-style,accounts-internal.production.rdops.systems,https://github.com/resultadosdigitais/rd-auth
rd-accounts-prd-01,services-gke-usc1-accounts-prd-01,accounts-auth,teste-rd-auth,spinnaker+manifesto,veritas,ingress veritas,,,,veritas,accounts.rdstation.com.br,
rd-accounts-prd-01,services-gke-usc1-accounts-prd-01,accounts-auth,user-confirmail,spinnaker+helm-rails,user-confirmail,ingress user-confirmail,,,rails-0.5.3.tgz,rails-style,user-confirmail.production.rdops.systems,https://github.com/resultadosdigitais/user-confirmail
rd-accounts-prd-01,services-gke-usc1-accounts-prd-01,ingress-nginx,catch-all-deny-ingress,outros,,,,,,,,
rd-analytics-prd-01,gke-usc1-analytics-prd-01,analyze,access-orchestration-app,spinnaker+helm-rails,access-orchestration-app,ingress access-orchestration-app,,,rails-0.5.3.tgz,rails-style,access-orchestration-app.production.rdops.systems,https://github.com/resultadosdigitais/access-orchestration-app
rd-analytics-prd-01,gke-usc1-analytics-prd-01,analyze,attribution-analysis-api,spinnaker+helm-rails,attribution-analysis-api,ingress attribution-analysis-api,,,rails-0.5.3.tgz,rails-style,attribution-analysis-api.production.rdops.systems,https://github.com/resultadosdigitais/attribution-analysis-api
rd-analytics-prd-01,gke-usc1-analytics-prd-01,analyze,basic-analytics-ingress,spinnaker+manifesto,basic-analytics,ingress basic-analytics-ingress,,,rails-0.6.1.tgz,basic-analytics,basic-analytics.production.rdops.systems,https://github.com/resultadosdigitais/basic_analytics
rd-analytics-prd-01,gke-usc1-analytics-prd-01,analyze,data-platform-data-access-api,spinnaker+helm-rails,data-platform-data-access-api,ingress data-platform-data-access-api,,,rails-0.5.3.tgz,rails-style,data-platform-data-access-api.production.rdops.systems,https://github.com/resultadosdigitais/data-platform-data-access-api
rd-analytics-prd-01,gke-usc1-analytics-prd-01,analyze,insights-platform-api-v8,spinnaker+helm-rails,insights-platform-api,ingress insights-platform-api-v8,,,rails-0.6.1.tgz,rails-style,insights-platform-api-v8.production.rdops.systems,https://github.com/resultadosdigitais/insights-platform-api
rd-analytics-prd-01,gke-usc1-analytics-prd-01,analyze,rds-assets-app-api,spinnaker+helm-rails,rds-assets-app-api,ingress rds-assets-app-api,,,rails-0.5.3.tgz,rails-style,assets-api.production.rdops.systems,
rd-analytics-prd-01,gke-usc1-analytics-prd-01,analyze,rds-assets-app-api-internal,spinnaker+helm-rails,rds-assets-app-api,ingress rds-assets-app-api-internal,,,rails-0.5.3.tgz,rails-style,assets-api-internal.production.rdops.systems,
rd-analytics-prd-01,gke-usc1-analytics-prd-01,analyze,report-builder-api,spinnaker+helm-rails,report-builder-api,ingress report-builder-api,,,rails-0.5.3.tgz,rails-style,report-builder-api.production.rdops.systems,
rd-analytics-prd-01,gke-usc1-analytics-prd-01,insights,executive-agent,spinnaker+helm-rails,executive-agent,ingress executive-agent,,,rails-0.5.3.tgz,rails-style,executive-agent.production.rdops.systems,https://github.com/resultadosdigitais/executive-agent
rd-analytics-prd-01,gke-usc1-analytics-prd-01,insights,inngest,spinnaker+helm-externo,ai-platform-inngest,ingress inngest,,inngest-0.1.1,,inngest-0.1.1,inngest.production.rdops.systems,https://github.com/ResultadosDigitais/ai-platform
rd-analytics-prd-01,gke-usc1-analytics-prd-01,insights,inngest-public,spinnaker+helm-externo,ai-platform-inngest,ingress inngest-public,,inngest-0.1.1,,inngest-0.1.1,inngest.production.rdops.systems,https://github.com/ResultadosDigitais/ai-platform
rd-analytics-prd-01,gke-usc1-analytics-prd-01,insights,insights-platform-api,spinnaker+helm-rails,insights-platform-api,ingress insights-platform-api,,,rails-0.6.1.tgz,rails-style,insights-platform-api.production.rdops.systems,https://github.com/resultadosdigitais/insights-platform-api
rd-analytics-prd-01,gke-usc1-analytics-prd-01,insights,marketing-mcp,spinnaker+helm-rails,marketing-mcp,ingress marketing-mcp,,,rails-0.5.3.tgz,rails-style,marketing-mcp.production.rdops.systems,https://github.com/ResultadosDigitais/marketing-mcp
rd-analytics-prd-01,gke-usc1-analytics-prd-01,insights,rds-crm-copilot,spinnaker+helm-rails,rds-crm-copilot,ingress rds-crm-copilot,,,rails-0.5.3.tgz,rails-style,rds-crm-copilot.production.rdops.systems,https://github.com/ResultadosDigitais/rds-crm-copilot
rd-analytics-prd-01,gke-usc1-analytics-prd-01,insights,rds-crm-copilot-public,spinnaker+helm-rails,rds-crm-copilot,ingress rds-crm-copilot-public,,,rails-0.5.3.tgz,rails-style,rds-crm-copilot.production.rdops.systems,https://github.com/ResultadosDigitais/rds-crm-copilot
rd-analytics-prd-01,gke-usc1-analytics-prd-01,insights,rdsc-copilot,spinnaker+helm-rails,rdsc-copilot,ingress rdsc-copilot,,,rails-0.5.3.tgz,rails-style,rdsc-copilot.production.rdops.systems,https://github.com/ResultadosDigitais/rdsc-copilot
rd-analytics-prd-01,gke-usc1-analytics-prd-01,insights,rudi-api,spinnaker+helm-rails,rudi-api,ingress rudi-api,,,rails-0.5.3.tgz,rails-style,rudi-api.production.rdops.systems,https://github.com/resultadosdigitais/rudi
rd-analytics-prd-01,gke-usc1-analytics-prd-01,insights,ai-platform-builder,spinnaker+helm-rails,ai-platform-builder,ingress ai-platform-builder,,,rails-0.5.3.tgz,rails-style,agentes.rdstation.com|www.agentes.rdstation.com,https://github.com/ResultadosDigitais/ai-platform
rd-analytics-prd-01,gke-usc1-analytics-prd-01,insights,ai-platform-litellm,spinnaker+helm-externo,ai-platform,ingress ai-platform-litellm,,litellm-0.1.824,,litellm-0.1.824,inference.production.rdops.systems,https://github.com/ResultadosDigitais/ai-platform
rd-analytics-prd-01,gke-usc1-analytics-prd-01,insights,marketing-copilot,spinnaker+helm-rails,marketing-copilot,ingress marketing-copilot,,,rails-0.5.3.tgz,rails-style,marketing-copilot.production.rdops.systems,https://github.com/ResultadosDigitais/marketing-copilot
rd-analytics-prd-01,gke-usc1-analytics-prd-01,insights,marketing-copilot-public,spinnaker+helm-rails,marketing-copilot,ingress marketing-copilot-public,,,rails-0.5.3.tgz,rails-style,marketing-copilot.production.rdops.systems,https://github.com/ResultadosDigitais/marketing-copilot
rd-automation-prd-01,gke-usc1-automation-prd-01,automation,automation-event-based-engine,spinnaker+helm-rails,automation-event-based-engine,ingress automation-event-based-engine,,,rails-0.5.4.tgz,rails-style,automation-event-based-engine.production.rdops.systems,
rd-automation-prd-01,gke-usc1-automation-prd-01,automation,rdsm-automation-engine-execution-action-api,outros,,,,,,,rdsm-automation-engine-execution-action-api.rdstation.com,
rd-billing-prd-01,services-gke-usc1-billing-prd-01,billing,cap-hook,spinnaker+manifesto,cap-hook,ingress cap-hook,,,,cap-hook,cap-hook.rdstation.com.br,
rd-billing-prd-01,services-gke-usc1-billing-prd-01,billing,partnership,spinnaker+manifesto,partnership,ingress partnership,,,,partnership,partnership.rd.services,
rd-billing-prd-01,services-gke-usc1-billing-prd-01,billing,rabbitmq-cluster,spinnaker+helm-externo,saas-internal,ingress rabbitmq-cluster,,rabbitmq-12.6.1,,rabbitmq-12.6.1,rmq-stats-billing-prd.rdops.systems,https://github.com/ResultadosDigitais/helm
rd-billing-prd-01,services-gke-usc1-billing-prd-01,billing,rd-contas-smart-retry,spinnaker+manifesto,rd-contas-smart-retry,ingress rd-contas-smart-retry,,,,rd-contas-smart-retry,rd-contas-smart-retry.rdstation.com.br,
rd-billing-prd-01,services-gke-usc1-billing-prd-01,billing,saas-internal,spinnaker+manifesto,saas-internal,ingress saas-internal,,,rabbitmq-12.6.1.tgz,saas-internal,contas-k8s.rdstation.com.br|contas.rdstation.com.br|billing.rdstation.com.br|rmq-contas.rdops.systems|amqp-contas.production.rdops.systems,https://github.com/ResultadosDigitais/helm
rd-billing-prd-01,services-gke-usc1-billing-prd-01,billing,subscription-manager-api,spinnaker+manifesto,subscription-manager-api,ingress subscription-manager-api,,,,subscription-manager-api,rd-subscriber-internal.rdops.systems,
rd-billing-prd-01,services-gke-usc1-billing-prd-01,ingress-nginx,catch-all-deny-ingress,outros,,,,,,,,
rd-checkout-prd-01,services-gke-usc1-checkout-prd-01,paypay,paypay,spinnaker+manifesto,checkout,ingress paypay,,,rd-paas-0.1.31.tgz,checkout,paypay.rd.services,https://github.com/resultadosdigitais/paypay
rd-contactmgmt-prd-01,es-cm-default-gke-usc1-prd-01,elasticsearch,kibana-es-cm-default-01,manual,,,,,,lens/freelens,kibana-es-cm-default-01.rdops.systems,
rd-contactmgmt-prd-01,es-cm-ent-gke-usc1-prd-01,elasticsearch,kibana-es-cm-ent-01,manual,,,,,,lens/freelens,kibana-es-cm-enterprise-01.rdops.systems,
rd-contactmgmt-prd-01,es-cm-etl-gke-usc1-prd-01,elasticsearch,kibana-es-cm-etl-01,manual,,,,,,lens/freelens,kibana-es-cm-entrylevel-01.rdops.systems,
rd-contactmgmt-prd-01,es-cm-midmarket-01-gke-usc1-prd-01,elasticsearch,kibana-es-cm-usc1-prd-midmarket-01,manual,,,,,,lens/freelens,kibana-es-cm-midmarket-01.rdops.systems,
rd-contactmgmt-prd-01,es-cm-pro-gke-usc1-prd-01,elasticsearch,kibana-es-cm-pro-01,manual,,,,,,lens/freelens,kibana-es-cm-pro-01.rdops.systems,
rd-contactmgmt-prd-01,es-cm-pro-gke-usc1-prd-02,elasticsearch,kibana-es-cm-pro-02,manual,,,,,,lens/freelens,kibana-es-cm-pro-02.rdops.systems,
rd-contactmgmt-prd-01,es-cm-pro-gke-usc1-prd-03,elasticsearch,kibana-es-cm-pro-03,manual,,,,,,lens/freelens,kibana-es-cm-pro-03.rdops.systems,
rd-contactmgmt-prd-01,es-cm-pro-gke-usc1-prd-04,elasticsearch,kibana-es-cm-pro-04,manual,,,,,,lens/freelens,kibana-es-cm-pro-04.rdops.systems,
rd-contactmgmt-prd-01,es-cm-pro-gke-usc1-prd-05,elasticsearch,kibana-es-cm-pro-05,manual,,,,,,lens/freelens,kibana-es-cm-pro-05.rdops.systems,
rd-contactmgmt-prd-01,es-cm-pro-gke-usc1-prd-06,elasticsearch,kibana-es-cm-pro-06,manual,,,,,,lens/freelens,kibana-es-cm-pro-06.rdops.systems,
rd-contactmgmt-prd-01,esleadscor-gke-usc1-contactmgmt-prd-01,default,kibana-es-leadscoring,manual,,,,,,lens/freelens,kibana-leadscoring.rdops.systems,
rd-contactmgmt-prd-01,kafkacdc-gke-usc1-contactmgmt-prd-01,migrator,cdc-migrator-web,helm-direto,,,cdc-migrator,,,cdc-migrator,cdc-migrador.rdops.systems,
rd-contactmgmt-prd-01,kafkacdc-gke-usc1-contactmgmt-prd-01,kafka,kafka-dashboard,manual,,,,,,lens/freelens,kafka-dashboard.rdops.systems,
rd-contactmgmt-prd-01,kafkacdc-gke-usc1-contactmgmt-prd-01,kafka,migrador,outros,,,,,,,migrador.rdops.systems,
rd-contactmgmt-prd-01,services-gke-usc1-contactmgmt-prd-01,timescaledb,ingress-rdmetrics,manual,,,,,,lens/freelens,rdmetrics.production.rdops.systems,
rd-contactmgmt-prd-01,services-gke-usc1-contactmgmt-prd-01,platform,schema-api-yucatan,spinnaker+helm-rdsm,,,,,,rdsm-style,schema-api-yucatan.production.rdops.systems,
rd-contactmgmt-prd-01,services-gke-usc1-contactmgmt-prd-01,elasticsearch,ingress-kibana-services-temp,manual,,,,,,lens/freelens,kibana.services.rd-contactmgmt-prd-01.production.rdops.systems,
rd-contactmgmt-prd-01,services-gke-usc1-contactmgmt-prd-01,elasticsearch,kibana-es-benchmark,outros,,,,,,,kibana-es-benchmark.production.rdops.systems,
rd-crm-prd-01,services-gke-usc1-crm-prd-01,crm,api,spinnaker+helm-rails,crm,ingress api,,,eck-elasticsearch-0.3.0.tgz,rails-style,crm.rdstation.com,https://github.com/ResultadosDigitais/rds-crm
rd-crm-prd-01,services-gke-usc1-crm-prd-01,crm,api-internal-v2,spinnaker+helm-rails,crm,ingress api-internal-v2,,,eck-elasticsearch-0.3.0.tgz,rails-style,crm-api-v2.production.rdops.systems,https://github.com/ResultadosDigitais/rds-crm
rd-crm-prd-01,services-gke-usc1-crm-prd-01,crm,crm-aws-index-html,spinnaker+manifesto,crm,ingress crm-aws-index-html,,,eck-elasticsearch-0.3.0.tgz,crm,crm.rdstation.com,https://github.com/ResultadosDigitais/rds-crm
rd-crm-prd-01,services-gke-usc1-crm-prd-01,crm,plugcrm-blog-redirect,spinnaker+manifesto,notify-api,ingress plugcrm-blog-redirect,,,go-app-0.3.9.tgz,notify-api,blog.plugcrm.net,
rd-crm-prd-01,services-gke-usc1-crm-prd-01,crm,sidekiq-okta-oauth,spinnaker+helm-rails,crm,ingress sidekiq-okta-oauth,,,eck-elasticsearch-0.3.0.tgz,rails-style,crm.rdstation.com,https://github.com/ResultadosDigitais/rds-crm
rd-crm-prd-01,services-gke-usc1-crm-prd-01,crm,web,spinnaker+helm-rails,crm,ingress web,,,eck-elasticsearch-0.3.0.tgz,rails-style,crm.rdstation.com,https://github.com/ResultadosDigitais/rds-crm
rd-crm-prd-01,services-gke-usc1-crm-prd-01,crm,web-internal,spinnaker+helm-rails,crm,ingress web-internal,,,eck-elasticsearch-0.3.0.tgz,rails-style,crm.production.rdops.systems,https://github.com/ResultadosDigitais/rds-crm
rd-crm-prd-01,services-gke-usc1-crm-prd-01,crm,web-sidekiq-oauth,spinnaker+helm-rails,crm,ingress web-sidekiq-oauth,,,eck-elasticsearch-0.3.0.tgz,rails-style,crm.rdstation.com,https://github.com/ResultadosDigitais/rds-crm
rd-crm-prd-01,services-gke-usc1-crm-prd-01,crm,web-whitelist,spinnaker+helm-rails,crm,ingress web-whitelist,,,eck-elasticsearch-0.3.0.tgz,rails-style,crm.production.rdops.systems,https://github.com/ResultadosDigitais/rds-crm
rd-crm-prd-01,services-gke-usc1-crm-prd-01,hydra,zendesk-hc-redirect,spinnaker+manifesto,zendesk-hc-redirect,ingress zendesk-hc-redirect,,,,zendesk-hc-redirect,ajuda.rdstation.com.br|crmsupport.rdstation.com.br,
rd-devexp-prd-01,services-gke-usc1-devexp-prd-01,devlake,devlake,helm-direto,,,devlake,devlake-0.21.0,,devlake,devlake.production.rdops.systems,
rd-devexp-prd-01,services-gke-usc1-devexp-prd-01,devexp,backstage,spinnaker+helm-rails,backstage,ingress backstage,,,rails-0.5.3.tgz,rails-style,backstage.production.rdops.systems,https://github.com/resultadosdigitais/rds-crm
rd-devexp-prd-01,services-gke-usc1-devexp-prd-01,devexp,backstage-bot-api,spinnaker+helm-rails,backstage,ingress backstage-bot-api,,,rails-0.5.3.tgz,rails-style,backstage.production.rdops.systems,https://github.com/resultadosdigitais/rds-crm
rd-devexp-prd-01,services-gke-usc1-devexp-prd-01,devexp,backstage-git-api,spinnaker+helm-rails,backstage,ingress backstage-git-api,,,rails-0.5.3.tgz,rails-style,backstage.production.rdops.systems,https://github.com/resultadosdigitais/rds-crm
rd-devexp-prd-01,services-gke-usc1-devexp-prd-01,devexp,backstage-oauth,spinnaker+helm-rails,backstage,ingress backstage-oauth,,,rails-0.5.3.tgz,rails-style,backstage.production.rdops.systems,https://github.com/resultadosdigitais/rds-crm
rd-devexp-prd-01,services-gke-usc1-devexp-prd-01,devexp,backstage-subscribe-github,spinnaker+helm-rails,backstage,ingress backstage-subscribe-github,,,rails-0.5.3.tgz,rails-style,backstage.production.rdops.systems,https://github.com/resultadosdigitais/rds-crm
rd-devexp-prd-01,services-gke-usc1-devexp-prd-01,devexp,jobs-sidekiq,spinnaker+helm-rails,github-scanner,ingress jobs-sidekiq,,,rails-0.5.3.tgz,rails-style,github-scanner.production.rdops.systems,https://github.com/resultadosdigitais/github_scanner
rd-devexp-prd-01,services-gke-usc1-devexp-prd-01,devexp,oraculo-metrics-extractor,spinnaker+helm-rails,oraculo-metrics-extractor,ingress oraculo-metrics-extractor,,,rails-0.5.3.tgz,rails-style,oraculo-metrics-extractor.rdops.systems,
rd-devexp-prd-01,services-gke-usc1-devexp-prd-01,devexp,rdsm-deploy-metrics-collector,spinnaker+helm-rails,rdsm-deploy-metrics-collector,ingress rdsm-deploy-metrics-collector,,,rails-0.5.3.tgz,rails-style,rdsm-deploy-metrics-collector.production.rdops.systems,https://github.com/resultadosdigitais/rdsm-deploy-metrics-collector
rd-devexp-prd-01,services-gke-usc1-devexp-prd-01,devexp,rocknrollout2,spinnaker+helm-rails,rocknrollout2,ingress rocknrollout2,,,rails-0.5.3.tgz,rails-style,rocknrollout2.production.rdops.systems,
rd-devexp-prd-01,services-gke-usc1-devexp-prd-01,hydra,troublemakerbot,spinnaker+manifesto,troublemakerbot,ingress troublemakerbot,,,,troublemakerbot,troublemakerbot.rdstation.com.br,
rd-devexp-prd-01,services-gke-usc1-devexp-prd-01,ingress-nginx,catch-all-deny-ingress,outros,,,,,,,,
rd-devexp-prd-01,services-gke-usc1-devexp-prd-01,shield,toolbelt,spinnaker+manifesto,toolbelt,ingress toolbelt,,,,toolbelt,toolbelt.rdstation.com.br,
rd-devexp-prd-01,services-gke-usc1-devexp-prd-01,shield,toolbeltemailstats,spinnaker+manifesto,toolbeltemailstats,ingress toolbeltemailstats,,,,toolbeltemailstats,toolbeltemailstats.rd.services,
rd-devexp-prd-01,services-gke-usc1-devexp-prd-01,support,incident-io-ruby-client,spinnaker+helm-rails,incident-io-ruby-client,ingress incident-io-ruby-client,,,rails-0.4.18.tgz,rails-style,incident-io-ruby-client.production.rdops.systems,https://github.com/resultadosdigitais/incident-io-ruby-client
rd-devexp-prd-01,services-gke-usc1-devexp-prd-01,synthetics,synthetics-pre-prod,spinnaker+manifesto,synthetics-pre-prod,ingress synthetics-pre-prod,,,synthetics-pre-prod-0.1.3.tgz,synthetics-pre-prod,synthetics-pre-pro.rdops.systems,https://github.com/ResultadosDigitais/helm
rd-devexp-prd-01,services-gke-usc1-devexp-prd-01,pope,sidekiq-dashboard,spinnaker+manifesto,sidekiq-dashboard,ingress sidekiq-dashboard,,,,sidekiq-dashboard,sidekiq-production.rdops.systems,
rd-devexp-prd-01,services-gke-usc1-devexp-prd-01,pope,sidekiq-dashboard-oauth,spinnaker+manifesto,sidekiq-dashboard,ingress sidekiq-dashboard-oauth,,,,sidekiq-dashboard,sidekiq-production.rdops.systems,
rd-devexp-prd-01,services-gke-usc1-devexp-prd-01,fronthub,front-hub-internal-rdops-systems,spinnaker+helm-rdsm,front-hub,ingress front-hub-internal-rdops-systems,,front-hub-0.2.5,,front-hub-0.2.5,front-hub-internal-service.rdops.systems,https://github.com/ResultadosDigitais/helm
rd-devexp-prd-01,services-gke-usc1-devexp-prd-01,dependency-track,dependency-track,spinnaker+manifesto,crm,ingress dependency-track,,,eck-elasticsearch-0.3.0.tgz,crm,dependencytrack.production.rdops.systems,https://github.com/ResultadosDigitais/rds-crm
rd-devexp-prd-01,services-gke-usc1-devexp-prd-01,atlantis,atlantis,helm-direto,,,atlantis,atlantis-5.17.0,,atlantis,atlantis.rdops.systems,
rd-devexp-prd-01,services-gke-usc1-devexp-prd-01,sre,atlantis-health-check,spinnaker+manifesto,atlantis,ingress atlantis-health-check,,,,atlantis,atlantis-health-check.rdops.systems,https://github.com/resultadosdigitais/pope
rd-devops,rd-devops,internaltools,oraculo,manual,,,,,,lens/freelens,oraculo.rdstation.com.br,
rd-devops,rd-devops,internaltools,oraculo-admin,manual,,,,,,lens/freelens,oraculo.rdstation.com.br,
rd-devops,rd-devops,spin-cli-api,spin-cli,spinnaker+manifesto,spin-cli-api,ingress spin-cli,,,,spin-cli-api,spincli.rdops.systems,https://github.com/ResultadosDigitais/pope
rd-devops,rd-devops,spinnaker,ingress,manual,,,,,,lens/freelens,spinnaker.rdops.systems|spinnaker-api.rdops.systems,
rd-devops,rd-devops,ingress-nginx,catch-all-deny-ingress,outros,,,,,,,,
rd-devops,rd-devops,internaltools,synthetics-app,spinnaker+helm-rails,synthetics-app,ingress synthetics-app,,,rails-0.5.3.tgz,rails-style,synthetics.rdops.systems,https://github.com/resultadosdigitais/synthetics-app
rd-devops,rd-devops,internaltools,synthetics-app-auth,spinnaker+helm-rails,synthetics-app,ingress synthetics-app-auth,,,rails-0.5.3.tgz,rails-style,synthetics-app.rdops.systems,https://github.com/resultadosdigitais/synthetics-app
rd-devops,rd-devops,internaltools,synthetics-app-leads,spinnaker+helm-rails,synthetics-app,ingress synthetics-app-leads,,,rails-0.5.3.tgz,rails-style,synthetics.rdops.systems,https://github.com/resultadosdigitais/synthetics-app
rd-devops,rd-devops,vault,vault,manual,,,,,,lens/freelens,vault.rdops.systems,
rd-devops,rd-devops,vault,vault-internal,manual,,,,,,lens/freelens,vault-internal.rdops.systems,
rd-devops,rd-devops,jenkins,ingress,manual,,,,,,lens/freelens,jenkins.rdops.systems,
rd-devops,rd-devops,atlantis,atlantis,helm-direto,,,atlantis,atlantis-5.17.0,,atlantis,atlantis.rdops.systems|atlantis-primary.rdops.systems,
rd-devops,rd-devops,sre,synthetics-orchestrator,manual,,,,,,lens/freelens,synthetics-orchestrator.rdops.systems,
